station_code,split,country,land,lat,lon,fold,saved_pm25_target,valid_pm25_days,valid_pm10_days,annual_pm25,annual_pm10,pm25_day_deficit_vs_threshold,passes_pm25_90pct,pm10_or_only_case,annual_pm25_abs_diff,audit_status
CZ0LHVI,development_cv,CZ,,50.85605,14.96416,fold8_poland,9.299677937778489,342,342,9.299677931792113,13.867392677486734,-13,True,False,5.986375839484026e-09,computed
CZ0LLIL,development_cv,CZ,,50.7551,15.06997,fold8_poland,10.795973419938331,366,365,10.79597345515022,14.1995440197087,-37,True,False,3.5211888516073486e-08,computed
CZ0LUHL,development_cv,CZ,,50.86623,14.90245,fold8_poland,10.11893871779376,365,365,10.118938708105475,15.568806074905837,-36,True,False,9.688285729225754e-09,computed
CZ0MBEL,development_cv,CZ,,49.58708,17.80422,fold8_poland,14.58496493524454,366,366,14.5849649497537,19.42567923215239,-37,True,False,1.4509160095599327e-08,computed
CZ0MLOS,development_cv,CZ,,49.74792,16.92578,fold8_poland,12.10221461373686,364,364,12.102214482377526,17.48374371703176,-35,True,False,1.3135933407681932e-07,computed
CZ0MNMA,development_cv,CZ,,49.95573,17.00969,fold8_poland,11.786813115403357,364,360,11.786813186813186,16.82333333333333,-35,True,False,7.140982916098437e-08,computed
CZ0MOLJ,development_cv,CZ,,49.60164,17.23784,fold8_poland,15.656519622237685,366,366,15.65652003211474,21.2933278065517,-37,True,False,4.098770549632036e-07,computed
CZ0MOLS,development_cv,CZ,,49.59292,17.26617,fold8_poland,13.808618660039938,366,366,13.808618512832696,20.222071979457937,-37,True,False,1.4720724195171897e-07,computed
CZ0MPHR,development_cv,CZ,,49.55189,17.73122,fold8_poland,14.55416581779781,366,366,14.554165676724478,21.29213936406114,-37,True,False,1.4107333079493856e-07,computed
CZ0MPRR,development_cv,CZ,,49.45166,17.45416,fold8_poland,15.19223510091924,366,366,15.192235233583238,21.313367423243584,-37,True,False,1.3266399889744207e-07,computed
CZ0MSMS,development_cv,CZ,,49.97158,16.97847,fold8_poland,12.316371068868255,366,366,12.316371168923736,17.50160519125683,-37,True,False,1.0005548034541789e-07,computed
CZ0MVBY,development_cv,CZ,,49.59292,17.35736,fold8_poland,14.569099269491431,366,366,14.569099449592144,21.183186821889603,-37,True,False,1.801007130097787e-07,computed
CZ0PKUJ,development_cv,CZ,,49.722,13.61854,fold8_poland,10.494410792713277,358,358,10.494410823213878,15.19288964143394,-29,True,False,3.0500601155836193e-08,computed
CZ0PPLA,development_cv,CZ,,49.73245,13.40228,fold8_poland,12.5887522471303,366,366,12.588752239628603,17.432269183760518,-37,True,False,7.50169704133441e-09,computed
CZ0PPLE,development_cv,CZ,,49.74733,13.38104,fold8_poland,11.625121425546048,365,365,11.625121407515707,17.22740155282595,-36,True,False,1.8030341664143634e-08,computed
CZ0PPLL,development_cv,CZ,,49.77013,13.36822,fold8_poland,10.907096851234051,366,366,10.90709683125934,14.937573686411,-37,True,False,1.997471166248488e-08,computed
CZ0PPLV,development_cv,CZ,,49.76862,13.42338,fold8_poland,8.140079925865141,364,366,8.140079925285828,15.47069924839929,-35,True,False,5.793125978925673e-10,computed
CZ0SBER,development_cv,CZ,,49.95793,14.0583,fold8_poland,13.38024886480407,366,358,13.380249027028249,19.57610288353457,-37,True,False,1.6222417897893138e-07,computed
CZ0SKHO,development_cv,CZ,,49.95047,15.26036,fold8_poland,11.987552796900664,365,365,11.987552785328418,16.8122468330843,-36,True,False,1.1572245384172675e-08,computed
CZ0SKLM,development_cv,CZ,,50.14386,14.10178,fold8_poland,12.018561928304166,364,364,12.018561791349335,16.50388838255881,-35,True,False,1.3695483147557752e-07,computed
CZ0SMBO,development_cv,CZ,,50.42865,14.91386,fold8_poland,12.328464012881248,365,361,12.328464054016186,17.9666550310042,-36,True,False,4.1134937234232893e-08,computed
CZ0SROR,development_cv,CZ,,50.30198,15.1783,fold8_poland,12.12828232993117,351,360,12.128282408122676,16.961647926475187,-22,True,False,7.819150482646364e-08,computed
CZ0STCS,development_cv,CZ,,49.9185,14.09449,fold8_poland,12.651457396189876,350,0,12.651457349013015,,-21,True,False,4.7176861528441805e-08,computed
CZ0TBRS,development_cv,CZ,,49.98748,17.46948,fold8_poland,10.81263729723953,364,365,10.812637362637362,15.329041095890412,-35,True,False,6.539783292680568e-08,computed
CZ0TCTN,development_cv,CZ,,49.74896,18.60973,fold8_poland,15.514699137584682,365,366,15.514699134945491,22.698064071629645,-36,True,False,2.639190199715813e-09,computed
CZ0TFMI,development_cv,CZ,,49.67179,18.35107,fold8_poland,14.946876815578497,365,366,14.946876734244514,19.645860916722462,-36,True,False,8.133398310405937e-08,computed
CZ0THAR,development_cv,CZ,,49.79098,18.40684,fold8_poland,16.9037830196438,365,363,16.903782624256927,23.926500505001837,-36,True,False,3.953868734640764e-07,computed
CZ0TKAO,development_cv,CZ,,49.85889,18.55778,fold8_poland,16.553023733722426,363,363,16.55302331616561,22.164189324070747,-34,True,False,4.175568157904763e-07,computed
CZ0TKAR,development_cv,CZ,,49.8638,18.55145,fold8_poland,16.60515188249849,366,366,16.605151763313053,22.323076121619426,-37,True,False,1.1918543663114178e-07,computed
CZ0TMMO,development_cv,CZ,,50.01606,17.31472,fold8_poland,9.515519417106654,355,355,9.51551941773378,13.566036248696674,-26,True,False,6.271250185818644e-10,computed
CZ0TNSV,development_cv,CZ,,49.65307,18.43183,fold8_poland,13.936170529646937,366,366,13.936170507642355,18.94577888651303,-37,True,False,2.2004581268220136e-08,computed
CZ0TOCB,development_cv,CZ,,49.83985,18.28998,fold8_poland,14.51018426064707,362,362,14.510184373937378,21.74401496433745,-33,True,False,1.1329030691342723e-07,computed
CZ0TOHU,development_cv,CZ,,49.86772,18.28375,fold8_poland,18.51387345467674,364,364,18.513873854041464,25.397760373075954,-35,True,False,3.993647226252506e-07,computed
CZ0TOMH,development_cv,CZ,,49.82486,18.26365,fold8_poland,14.706457294579389,301,366,14.70645710878269,21.978487718624923,28,False,True,1.8579669891494177e-07,computed
CZ0TOPD,development_cv,CZ,,49.83547,18.16522,fold8_poland,14.775525344898403,364,364,14.775525270227517,19.90029814056206,-35,True,False,7.467088636303743e-08,computed
CZ0TOPO,development_cv,CZ,,49.8253,18.15928,fold8_poland,15.2974202413688,366,362,15.297420243252269,20.23093922651934,-37,True,False,1.883469380459246e-09,computed
CZ0TOPR,development_cv,CZ,,49.85626,18.26974,fold8_poland,18.38594077472633,359,360,18.385940965912134,24.272114196051973,-30,True,False,1.9118580496524373e-07,computed
CZ0TORE,development_cv,CZ,,49.80706,18.33914,fold8_poland,15.110992301373798,361,361,15.110991939256612,20.710030869622205,-32,True,False,3.6211718601464327e-07,computed
CZ0TORO,development_cv,CZ,,49.81856,18.34039,fold8_poland,16.35407422180003,298,362,16.354073811386485,23.23874689152291,31,False,True,4.1041354492676874e-07,computed
CZ0TOSG,development_cv,CZ,,49.5523,18.36111,fold8_poland,9.483195591935925,363,359,9.483195592286501,13.82674094707521,-34,True,False,3.5057645675351523e-10,computed
CZ0TOZR,development_cv,CZ,,49.79604,18.24718,fold8_poland,16.148442850426278,365,365,16.148443209540808,22.028397774830346,-36,True,False,3.5911453011294725e-07,computed
CZ0TRYC,development_cv,CZ,,49.87167,18.37725,fold8_poland,17.495282716955334,365,365,17.495282358611625,23.6994858917664,-36,True,False,3.5834370848419894e-07,computed
CZ0TSTD,development_cv,CZ,,49.72094,18.08931,fold8_poland,15.360149890763823,364,364,15.360150191809025,20.773654311731093,-35,True,False,3.010452012119913e-07,computed
CZ0TTRK,development_cv,CZ,,49.67238,18.64304,fold8_poland,13.608130600983998,336,336,13.608130567283169,20.48353743933174,-7,True,False,3.3700828794280824e-08,computed
CZ0TTRO,development_cv,CZ,,49.66811,18.6778,fold8_poland,14.267756447496405,366,366,14.267756468327205,22.58674470102791,-37,True,False,2.0830800195881238e-08,computed
CZ0TVER,development_cv,CZ,,49.92468,18.42287,fold8_poland,15.535532939714685,366,366,15.53553268175518,23.795107233794514,-37,True,False,2.5795950442386584e-07,computed
CZ0TVPP,development_cv,CZ,,50.12158,17.37542,fold8_poland,11.302584512490697,357,357,11.302584495336596,16.288331999466454,-28,True,False,1.715410036240428e-08,computed
CZ0UDCM,development_cv,CZ,,50.77415,14.21879,fold8_poland,15.360099172869662,366,366,15.360099291003603,20.069009112274436,-37,True,False,1.1813394173998404e-07,computed
CZ0UDOK,development_cv,CZ,,50.45885,14.17016,fold8_poland,11.405479402092762,365,365,11.405479452054795,17.105753424657536,-36,True,False,4.996203273321953e-08,computed
CZ0ULOM,development_cv,CZ,,50.58577,13.67342,fold8_poland,12.565908154761807,360,363,12.565908012540765,25.02251513610994,-31,True,False,1.4222104205430242e-07,computed
CZ0UMOM,development_cv,CZ,,50.51037,13.64527,fold8_poland,12.603928410831209,366,365,12.603928450875172,20.816369407894456,-37,True,False,4.004396281231948e-08,computed
CZ0USTE,development_cv,CZ,,50.45415,14.37416,fold8_poland,13.269111984870904,366,366,13.269111869723952,19.332822990280224,-37,True,False,1.1514695152925469e-07,computed
CZ0UTPM,development_cv,CZ,,50.64528,13.85125,fold8_poland,13.278972302071647,366,366,13.278972341962598,19.23618562887692,-37,True,False,3.989095098688722e-08,computed
CZ0UTUS,development_cv,CZ,,50.37659,13.32762,fold8_poland,10.916686599616437,366,366,10.91668665632634,17.531806805264527,-37,True,False,5.6709902551688174e-08,computed
CZ0UULD,development_cv,CZ,,50.68312,13.99787,fold8_poland,15.472863914847125,360,360,15.472863843356095,22.62802011620216,-31,True,False,7.149102998482704e-08,computed
CZ0UULK,development_cv,CZ,,50.68353,14.0412,fold8_poland,10.29395573480594,364,364,10.293955759181143,15.540682878629308,-35,True,False,2.4375204077387025e-08,computed
CZ0UVSL,development_cv,CZ,,50.46484,13.24072,fold8_poland,8.454662707959915,366,0,8.454662718148388,,-37,True,False,1.0188472288064077e-08,computed
CZ0ZROZ,development_cv,CZ,,49.46011,18.13822,fold8_poland,15.115497011655512,366,366,15.115497049972282,21.689025005939655,-37,True,False,3.831677020116331e-08,computed
CZ0ZTNV,development_cv,CZ,,49.25939,17.41056,fold8_poland,11.06226159697568,366,365,11.062261648062611,16.179588461179375,-37,True,False,5.108693024169497e-08,computed
CZ0ZVMZ,development_cv,CZ,,49.47206,17.96698,fold8_poland,14.685231682875726,362,362,14.685231534052996,19.902530274043755,-33,True,False,1.488227301393863e-07,computed
CZ0ZZLN,development_cv,CZ,,49.2329,17.66718,fold8_poland,12.933951586786437,351,363,12.933951659149978,17.140130532910014,-22,True,False,7.236354093720365e-08,computed
CZ0ZZZS,development_cv,CZ,,49.22847,17.67508,fold8_poland,14.397020647587638,366,366,14.39702076898709,19.15182396848024,-37,True,False,1.2139945226863347e-07,computed
PL0005R,development_cv,PL,,54.12528,22.03806,fold8_poland,9.726553669406927,354,343,9.726553672316383,13.690379008746357,-25,True,False,2.9094557874032034e-09,computed
PL0008A,development_cv,PL,,50.26445,18.97445,fold8_poland,17.47620492373102,366,366,17.476204852979443,25.982629423627372,-37,True,False,7.075157881786254e-08,computed
PL0012A,development_cv,PL,,50.05472,19.92222,fold8_poland,18.570611484502013,364,364,18.5706119150432,34.02551559271474,-35,True,False,4.305411884786281e-07,computed
PL0039A,development_cv,PL,,50.06916,20.05361,fold8_poland,17.438298173000785,366,366,17.4382979384004,27.487624036710105,-37,True,False,2.3460038534039995e-07,computed
PL0047A,development_cv,PL,,54.40081,18.657275,fold8_poland,12.08928319319326,363,363,12.089283112544146,15.260990938930282,-34,True,False,8.064911405369912e-08,computed
PL0048A,development_cv,PL,,54.560835,18.49333,fold8_poland,14.733484670947918,366,366,14.73348457479495,18.214590379014304,-37,True,False,9.615296825415953e-08,computed
PL0052A,development_cv,PL,,54.38028,18.62,fold8_poland,14.647049014130248,365,366,14.64704899438461,19.15810238676347,-36,True,False,1.974563801354634e-08,computed
PL0064A,development_cv,PL,,53.13417,18.0,fold8_poland,14.760357096350678,365,366,14.760357448931684,20.578088201002974,-36,True,False,3.525810061688617e-07,computed
PL0071A,development_cv,PL,,53.02861,18.66611,fold8_poland,12.8191666073979,360,366,12.819166666666666,20.131669423075376,-31,True,False,5.926876589512631e-08,computed
PL0072A,development_cv,PL,,53.017565,18.612795,fold8_poland,15.126127649769822,359,359,15.126127920362894,20.64160787926118,-30,True,False,2.705930715052318e-07,computed
PL0077A,development_cv,PL,,53.65,17.93333,fold8_poland,8.085875714816956,354,366,8.08587570621469,11.932513661202186,-25,True,False,8.602265566537426e-09,computed
PL0079A,development_cv,PL,,52.02917,23.14945,fold8_poland,16.285792515753194,366,366,16.285792349726776,23.770371697980753,-37,True,False,1.6602641750296243e-07,computed
PL0085A,development_cv,PL,,51.27306,22.55167,fold8_poland,13.10659014017562,349,359,13.106590257879656,19.955988857938717,-20,True,False,1.1770403673949659e-07,computed
PL0091A,development_cv,PL,,50.71665,23.290265,fold8_poland,16.42780656876108,363,366,16.42780629392537,22.97381540375353,-34,True,False,2.748357097459575e-07,computed
PL0096A,development_cv,PL,,51.75806,19.52972,fold8_poland,14.316109755370071,366,347,14.316109669738145,20.230018908544157,-37,True,False,8.563192643862294e-08,computed
PL0100A,development_cv,PL,,51.77639,19.45306,fold8_poland,14.480600993857031,366,0,14.480601092896174,,-37,True,False,9.903914310882556e-08,computed
PL0115A,development_cv,PL,,51.85667,19.42111,fold8_poland,20.57468966585269,359,359,20.574689635235483,28.085338925309593,-30,True,False,3.0617208324201783e-08,computed
PL0126A,development_cv,PL,,49.28944,19.95611,fold8_poland,14.288797653763444,366,366,14.28879781420765,21.061189958516508,-37,True,False,1.604442054770061e-07,computed
PL0129A,development_cv,PL,,52.40758,20.955925,fold8_poland,14.22131868735169,346,366,14.221318514567447,20.525741899226933,-17,True,False,1.727842438015159e-07,computed
PL0134A,development_cv,PL,,52.19173,20.83749,fold8_poland,14.07425424401754,365,366,14.074254195500279,21.956105882416466,-36,True,False,4.851726131960277e-08,computed
PL0136A,development_cv,PL,,52.55094,19.70977,fold8_poland,14.297265684368853,366,366,14.297265779678465,22.60715855479754,-37,True,False,9.530961264658799e-08,computed
PL0138A,development_cv,PL,,51.3991,21.14745,fold8_poland,16.94926682454477,366,366,16.949267138954546,26.226386959938516,-37,True,False,3.1440977465990727e-07,computed
PL0140A,development_cv,PL,,52.21929,21.00472,fold8_poland,15.701932271717164,366,366,15.701931872178665,29.936771402550093,-37,True,False,3.995384982857786e-07,computed
PL0141A,development_cv,PL,,52.16077,21.03382,fold8_poland,12.551667153202636,366,363,12.551667209536868,19.824520570180674,-37,True,False,5.633423150186445e-08,computed
PL0143A,development_cv,PL,,52.29086,21.04246,fold8_poland,13.721497463615094,365,365,13.721497306597843,22.003663956242523,-36,True,False,1.570172507570078e-07,computed
PL0144A,development_cv,PL,,52.05381,20.42989,fold8_poland,15.27124596886859,366,366,15.271246320248512,21.80670172824092,-37,True,False,3.513799224919012e-07,computed
PL0150A,development_cv,PL,,53.21549,23.64215,fold8_poland,6.754494511590279,366,366,6.7544944570078735,8.922422529597963,-37,True,False,5.45824052622379e-08,computed
PL0175A,development_cv,PL,,53.78778,20.48194,fold8_poland,14.781107545067329,365,365,14.781107749794378,19.619836772171645,-36,True,False,2.0472704953533594e-07,computed
PL0192A,development_cv,PL,,50.768745,16.26968,fold8_poland,13.750872156734571,344,366,13.750872093023256,22.0480651076703,-15,True,False,6.37113153345581e-08,computed
PL0194A,development_cv,PL,,51.12939,17.02927,fold8_poland,15.633688044448052,366,366,15.633687696638516,23.13394630553576,-37,True,False,3.478095358389055e-07,computed
PL0197A,development_cv,PL,,51.08623,17.01269,fold8_poland,16.098735603306135,364,0,16.098735258013207,,-35,True,False,3.45292928471963e-07,computed
PL0198A,development_cv,PL,,51.15068,15.00822,fold8_poland,14.58941185454125,340,357,14.589411764705881,20.68487394957983,-11,True,False,8.983536936568726e-08,computed
PL0205A,development_cv,PL,,52.65834,19.05944,fold8_poland,19.326327330394836,340,340,19.326327550379094,24.171142435014296,-11,True,False,2.1998425836500246e-07,computed
PL0209A,development_cv,PL,,52.73821,15.22867,fold8_poland,14.106621570900964,366,366,14.106621568513138,21.101993063719366,-37,True,False,2.3878268251564805e-09,computed
PL0212A,development_cv,PL,,51.79972,16.3175,fold8_poland,12.796076418472296,355,366,12.79607642977897,21.494234593739865,-26,True,False,1.1306674707611819e-08,computed
PL0213A,development_cv,PL,,51.9398,15.5189,fold8_poland,15.830073750523333,366,366,15.830073956690876,22.0950939352106,-37,True,False,2.0616754348168342e-07,computed
PL0218A,development_cv,PL,,50.34961,18.23658,fold8_poland,14.576718807004823,363,364,14.576718641610526,21.826789245629218,-34,True,False,1.6539429736894817e-07,computed
PL0238A,development_cv,PL,,50.27945,18.65583,fold8_poland,21.242207536589007,308,366,21.242207792207793,29.041804232632813,21,False,True,2.5561878658209025e-07,computed
PL0243A,development_cv,PL,,50.71111,19.45833,fold8_poland,13.992634624098155,366,366,13.992634510258885,22.206723494490777,-37,True,False,1.1383927045471864e-07,computed
PL0245A,development_cv,PL,,52.42032,16.87729,fold8_poland,16.67246900259321,357,357,16.67246870421423,21.314148472300648,-28,True,False,2.9837898196660717e-07,computed
PL0248A,development_cv,PL,,53.38098,14.66335,fold8_poland,11.090931120608053,366,366,11.090931105423444,18.935565739360822,-37,True,False,1.5184609125640236e-08,computed
PL0249A,development_cv,PL,,53.43217,14.5539,fold8_poland,14.89361700674392,366,366,14.893616852775798,21.372301912568304,-37,True,False,1.5396812180767938e-07,computed
PL0252A,development_cv,PL,,53.12116,17.987985000000002,fold8_poland,12.951365669515711,366,366,12.951365697009873,20.202278456148687,-37,True,False,2.7494161614072254e-08,computed
PL0276A,development_cv,PL,,50.529905,22.112555,fold8_poland,16.593511355999897,366,366,16.59351126965614,22.73431646471846,-37,True,False,8.63437570330916e-08,computed
PL0294A,development_cv,PL,,49.6716,19.23445,fold8_poland,18.934439026220144,361,366,18.934438728399947,28.700137411603734,-32,True,False,2.978201969483507e-07,computed
PL0295A,development_cv,PL,,54.16806,19.41083,fold8_poland,12.826825533226575,366,366,12.826825591985427,19.748990892531875,-37,True,False,5.875885200623543e-08,computed
PL0308A,development_cv,PL,,52.28507,20.93302,fold8_poland,18.137861672579294,353,353,18.13786173870705,25.232114781715705,-24,True,False,6.61277539393268e-08,computed
PL0398A,development_cv,PL,,52.556250000000006,19.68769,fold8_poland,15.402209907564751,362,325,15.402209944751382,20.92276923076923,-33,True,False,3.7186630663654796e-08,computed
PL0413A,development_cv,PL,,49.69017,21.7497,fold8_poland,10.441714686929725,365,362,10.44171467112302,23.82493719901495,-36,True,False,1.5806705278009758e-08,computed
PL0490A,development_cv,PL,,51.1038,17.05704,fold8_poland,14.652311971544211,346,0,14.652312138728323,,-17,True,False,1.6718411188776372e-07,computed
PL0491A,development_cv,PL,,53.15139,18.13194,fold8_poland,12.679281645051836,362,0,12.6792817679558,,-33,True,False,1.229039643391161e-07,computed
PL0492A,development_cv,PL,,52.74705,15.2463,fold8_poland,14.150819764961485,366,366,14.150819672131147,20.692349726775955,-37,True,False,9.283033719498235e-08,computed
PL0493A,development_cv,PL,,51.41532,21.1713,fold8_poland,17.2525864224497,348,0,17.252586206896552,,-19,True,False,2.1555314688725957e-07,computed
PL0494A,development_cv,PL,,50.67686,17.95028,fold8_poland,15.379768530156728,346,366,15.379768786127167,23.06229508196721,-17,True,False,2.5597043951108844e-07,computed
PL0495A,development_cv,PL,,50.024375,22.01058,fold8_poland,14.625936741870769,347,366,14.62593659942363,21.800115548010236,-18,True,False,1.4244713852917812e-07,computed
PL0496A,development_cv,PL,,53.12917,23.18139,fold8_poland,11.079378596941073,354,366,11.079378531073447,18.829363814484502,-25,True,False,6.586762602012186e-08,computed
PL0497A,development_cv,PL,,54.39847,18.61394,fold8_poland,11.377285316914772,361,0,11.377285318559556,,-32,True,False,1.6447838646627133e-09,computed
PL0499A,development_cv,PL,,49.80861,19.02695,fold8_poland,15.665745663517075,362,0,15.665745856353592,,-33,True,False,1.9283651653267952e-07,computed
PL0500A,development_cv,PL,,54.20705,16.1931,fold8_poland,9.722404367650617,366,0,9.7224043715847,,-37,True,False,3.9340832813650195e-09,computed
PL0501A,development_cv,PL,,50.01043,19.94904,fold8_poland,16.600824446615004,364,366,16.600824175824176,25.7853414929753,-35,True,False,2.7079082798309173e-07,computed
PL0502A,development_cv,PL,,50.020225,21.004445,fold8_poland,15.997214672825896,359,364,15.997214484679665,22.368777326611117,-30,True,False,1.8814623103935446e-07,computed
PL0503A,development_cv,PL,,51.74905,18.04839,fold8_poland,18.17833615424474,366,366,18.178336421952956,23.420145264116574,-37,True,False,2.6770821648369747e-07,computed
PL0504A,development_cv,PL,,50.433505,16.653635,fold8_poland,16.96883925649477,361,361,16.968838859161636,23.012771034183476,-32,True,False,3.973331352824516e-07,computed
PL0505A,development_cv,PL,,51.3177,15.43174,fold8_poland,9.706798864870672,353,337,9.706798866855523,14.278041543026706,-24,True,False,1.9848513943543367e-09,computed
PL0507A,development_cv,PL,,51.25943,22.56913,fold8_poland,17.83928168191105,366,366,17.839282025635587,24.007445780964712,-37,True,False,3.437245368331787e-07,computed
PL0509A,development_cv,PL,,51.40441,19.69696,fold8_poland,21.400824585812337,364,366,21.400824175824173,28.807303228078123,-35,True,False,4.0998816430715124e-07,computed
PL0517A,development_cv,PL,,50.97218,18.20758,fold8_poland,14.465882215133451,340,335,14.465882352941176,21.517910447761196,-11,True,False,1.378077243430198e-07,computed
PL0518A,development_cv,PL,,49.744915,21.454975,fold8_poland,12.311460297887988,346,366,12.311460227657054,20.716464189205638,-17,True,False,7.023093395730484e-08,computed
PL0523A,development_cv,PL,,50.45366,20.71544,fold8_poland,15.864436374575863,284,338,15.86443661971831,22.4896449704142,45,False,True,2.4514244678641717e-07,computed
PL0527A,development_cv,PL,,49.92516,18.47611,fold8_poland,18.801644034786133,365,340,18.80164383561644,25.75382352941176,-36,True,False,1.9916969407063334e-07,computed
PL0534A,development_cv,PL,,52.92619,14.86256,fold8_poland,15.52431677238092,366,366,15.52431693989071,21.48415300546448,-37,True,False,1.6750978915069936e-07,computed
PL0535A,development_cv,PL,,53.7121,16.69226,fold8_poland,12.968681190330615,364,360,12.96868131868132,18.948055555555555,-35,True,False,1.283507042870724e-07,computed
PL0539A,development_cv,PL,,52.115750000000006,21.237255,fold8_poland,15.760662962395942,366,366,15.760663068495289,21.776021499797352,-37,True,False,1.0609934619765227e-07,computed
PL0542A,development_cv,PL,,53.49194,18.7525,fold8_poland,15.182513652687842,366,362,15.182513661202186,21.96022099447514,-37,True,False,8.51434478477131e-09,computed
PL0544A,development_cv,PL,,51.06742,19.44871,fold8_poland,17.84470353180289,366,366,17.844703925299353,29.075348106870557,-37,True,False,3.9349646385744563e-07,computed
PL0549A,development_cv,PL,,49.96901,20.43953,fold8_poland,17.493277456521202,357,361,17.49327731092437,23.659556786703604,-28,True,False,1.455968323682555e-07,computed
PL0550A,development_cv,PL,,49.619225,20.714285,fold8_poland,18.77091418982358,361,366,18.770914127423822,27.563778065178642,-32,True,False,6.239975647304163e-08,computed
PL0552A,development_cv,PL,,50.17583,19.47805,fold8_poland,15.62301348079582,365,366,15.623013698630135,21.356345348511866,-36,True,False,2.1783431591870794e-07,computed
PL0554A,development_cv,PL,,50.01208,22.67477,fold8_poland,15.399013522574062,365,366,15.399013287766783,23.495921698783196,-36,True,False,2.3480727939784174e-07,computed
PL0558A,development_cv,PL,,54.11979,17.972235,fold8_poland,13.297535295759433,357,366,13.29753545997179,20.337939200750675,-28,True,False,1.642123574896459e-07,computed
PL0565A,development_cv,PL,,50.42903,21.27661,fold8_poland,18.11729408103003,337,337,18.117293815543903,24.07065506171221,-8,True,False,2.6548612552801387e-07,computed
PL0566A,development_cv,PL,,51.05061,21.08418,fold8_poland,16.616727418662865,366,366,16.616727093852003,23.500790894112136,-37,True,False,3.2481086265079284e-07,computed
PL0567A,development_cv,PL,,50.24675,19.019865,fold8_poland,23.27731030658146,366,366,23.27731102003643,34.82341757741348,-37,True,False,7.134549697696002e-07,computed
PL0585A,development_cv,PL,,50.913415,15.765605,fold8_poland,14.342329174677287,366,366,14.342329185475569,18.786595588817615,-37,True,False,1.0798281380175467e-08,computed
PL0591A,development_cv,PL,,51.64266,15.12781,fold8_poland,12.514452885914285,362,366,12.514452746788804,21.39628837886197,-33,True,False,1.3912548091354893e-07,computed
PL0594A,development_cv,PL,,49.78434,22.75624,fold8_poland,16.913038427637954,366,366,16.913038528549933,22.168759899421875,-37,True,False,1.0091197921724415e-07,computed
PL0621A,development_cv,PL,,50.05479,21.41626,fold8_poland,19.529979944635738,364,366,19.529980034415566,26.6298746646946,-35,True,False,8.977982801638973e-08,computed
PL0624A,development_cv,PL,,51.88492,17.79111,fold8_poland,18.19506846602393,365,363,18.195068493150686,27.22864138719906,-36,True,False,2.712675595262226e-08,computed
PL0647A,development_cv,PL,,50.01825,20.99258,fold8_poland,13.0254829295753,366,366,13.025482920797426,21.332915532732887,-37,True,False,8.777874427323695e-09,computed
PL0653A,development_cv,PL,,50.894385,20.657995,fold8_poland,15.399999811009236,343,0,15.4,,-14,True,False,1.8899076437151052e-07,computed
PL0674A,development_cv,PL,,50.66674,17.89914,fold8_poland,16.21689237781757,364,364,16.21689216580521,24.010358587668367,-35,True,False,2.120123596682788e-07,computed
PL0677A,development_cv,PL,,50.29913,21.44094,fold8_poland,17.69080052835732,342,342,17.690800659826607,25.279760862516387,-13,True,False,1.3146928523610768e-07,computed
PL0678A,development_cv,PL,,49.54654,21.85101,fold8_poland,9.527782728892529,366,366,9.527782727488715,14.323012295081966,-37,True,False,1.4038139539707117e-09,computed
PL0681A,development_cv,PL,,53.82839,22.34834,fold8_poland,11.95232240032307,366,362,11.952322404371586,17.22172367744221,-37,True,False,4.048516188959184e-09,computed
PL0682A,development_cv,PL,,53.69459,19.96904,fold8_poland,13.50501380188474,359,366,13.505013927576602,17.872246530488333,-30,True,False,1.256918622516423e-07,computed
PL0683A,development_cv,PL,,53.13668,17.59154,fold8_poland,15.776205931841016,366,366,15.776205553738517,21.336997323524727,-37,True,False,3.781024986437842e-07,computed
PL0684A,development_cv,PL,,50.02942,18.68953,fold8_poland,20.06340007513821,347,281,20.063400576368878,28.42526690391459,-18,True,False,5.012306658613852e-07,computed
PL0690A,development_cv,PL,,52.65156,19.05189,fold8_poland,14.692286668117656,363,366,14.692286501377412,21.224043715846996,-34,True,False,1.6674024472251858e-07,computed
PL0702A,development_cv,PL,,54.17938,15.59635,fold8_poland,10.096203354298206,356,366,10.096203368057607,14.401373133258641,-27,True,False,1.3759400729895788e-08,computed
PL0705A,development_cv,PL,,49.80208,19.04861,fold8_poland,19.60206824912601,366,0,19.602068689573144,,-37,True,False,4.4044713476409925e-07,computed
PL0706A,development_cv,PL,,54.1159,22.93846,fold8_poland,10.764132140369997,355,346,10.76413208014004,15.68121387283237,-26,True,False,6.022995613363946e-08,computed
PL0709A,development_cv,PL,,53.14412,23.21632,fold8_poland,12.722121268012032,365,366,12.722121120142349,18.76749863626219,-36,True,False,1.4786968272062495e-07,computed
PL0712A,development_cv,PL,,52.60253,19.6451,fold8_poland,14.34319290609738,353,353,14.34319281396152,23.62236560444212,-24,True,False,9.213585983047778e-08,computed
PL0717A,development_cv,PL,,52.18847,21.17623,fold8_poland,15.20428868386012,366,366,15.204288726538369,22.41552361436378,-37,True,False,4.267824849080171e-08,computed
PL0721A,development_cv,PL,,53.63979,22.47027,fold8_poland,12.346623915950971,341,341,12.346624057564888,17.299679628202448,-12,True,False,1.4161391703737536e-07,computed
PL0736A,development_cv,PL,,50.04068,22.00466,fold8_poland,19.607889176931756,366,366,19.607889439399596,24.05329000086395,-37,True,False,2.6246783946248797e-07,computed
